,PMCID,Journal Title,Year,data_shared,code_relevant,preprint,data_upon_request,code_shared,code_upon_request,preregistration,OSF_exploratory
32,PMC4880929,Sci Rep,2016,0,1,0,0,0,0,0,0
33,PMC4880930,Sci Rep,2016,1,1,0,0,0,0,0,0
34,PMC4880931,Sci Rep,2016,0,0,0,0,0,0,0,0
35,PMC4880932,Sci Rep,2016,1,0,0,0,0,0,0,0
36,PMC4880933,Sci Rep,2016,0,0,0,0,0,0,0,0
37,PMC4880934,Sci Rep,2016,0,0,0,0,0,0,0,0
38,PMC4880935,Sci Rep,2016,0,0,0,0,0,0,0,0
39,PMC4880936,Sci Rep,2016,0,0,0,0,0,0,0,0
40,PMC4880937,Sci Rep,2016,0,0,0,0,0,0,0,0
41,PMC4880938,Sci Rep,2016,0,0,0,0,0,0,0,0
42,PMC4880940,Sci Rep,2016,0,0,0,0,0,0,0,0
43,PMC4880941,Sci Rep,2016,0,0,0,0,0,0,0,0
44,PMC4880942,Sci Rep,2016,0,0,0,0,0,0,0,0
45,PMC4880943,Sci Rep,2016,0,0,0,0,0,0,0,0
46,PMC4880944,BMC Evol Biol,2016,0,0,0,0,1,0,0,0
47,PMC4880948,Genomics Proteomics Bioinformatics,2016,1,0,0,0,0,0,0,0
48,PMC4880950,Genomics Proteomics Bioinformatics,2016,1,0,0,0,0,0,0,0
49,PMC4880952,Genomics Proteomics Bioinformatics,2016,0,0,0,0,0,0,0,0
50,PMC4880953,Genomics Proteomics Bioinformatics,2016,1,0,0,0,0,0,0,0
51,PMC4880956,Genome Biol,2016,1,0,1,0,1,0,0,0
52,PMC4880957,Genomics Proteomics Bioinformatics,2016,0,0,0,0,0,0,0,0
53,PMC4880961,BMC Plant Biol,2016,1,1,0,0,0,0,0,0
54,PMC4880966,Sci Rep,2016,0,0,0,0,0,0,0,0
55,PMC4880967,BMC Psychiatry,2016,0,0,0,0,0,0,0,0
56,PMC4880968,Mol Brain,2016,0,1,0,0,1,0,0,0
57,PMC4880972,Cell Biosci,2016,1,0,0,0,0,0,0,0
58,PMC4880981,BMC Psychiatry,2016,0,0,0,0,0,0,0,0
59,PMC4880984,BMC Bioinformatics,2016,1,1,1,0,1,0,0,0
60,PMC4880987,J Neuroeng Rehabil,2016,0,0,0,0,0,0,0,0
61,PMC4881006,Sci Rep,2016,0,0,0,0,0,0,0,0
62,PMC4881011,Sci Rep,2016,0,1,0,0,1,0,0,0
63,PMC4881012,Sci Rep,2016,0,0,0,0,0,0,0,0
64,PMC4881013,Sci Rep,2016,0,0,0,0,0,0,0,0
65,PMC4881014,Sci Rep,2016,0,1,0,0,0,0,0,0
66,PMC4881015,Sci Rep,2016,0,0,0,0,0,0,0,0
67,PMC4881016,Sci Rep,2016,0,0,0,0,0,0,0,0
68,PMC4881017,Sci Rep,2016,1,0,0,0,0,0,0,0
69,PMC4881018,Sci Rep,2016,0,0,0,0,0,0,0,0
70,PMC4881019,Sci Rep,2016,0,0,0,0,0,0,0,0
71,PMC4881020,Sci Rep,2016,0,0,0,0,0,0,0,0
72,PMC4881021,Sci Rep,2016,0,0,0,0,0,0,0,0
73,PMC4881022,Sci Rep,2016,0,0,1,0,0,0,0,0
74,PMC4881023,Sci Rep,2016,0,1,0,0,0,0,0,0
75,PMC4881024,Sci Rep,2016,0,1,0,0,0,0,0,0
76,PMC4881025,Sci Rep,2016,1,0,0,0,0,0,0,0
77,PMC4881026,Sci Rep,2016,0,0,0,0,0,0,0,0
78,PMC4881027,Sci Rep,2016,0,0,0,0,0,0,0,0
79,PMC4881028,Sci Rep,2016,0,0,0,0,0,0,0,0
80,PMC4881029,Sci Rep,2016,0,0,0,0,0,0,0,0
81,PMC4881030,Sci Rep,2016,0,0,0,0,0,0,0,0
82,PMC4881031,Sci Rep,2016,0,0,0,0,1,0,0,0
83,PMC4881032,Sci Rep,2016,0,0,0,0,0,0,0,0
84,PMC4881034,Sci Rep,2016,0,0,0,0,0,0,0,0
85,PMC4881035,Sci Rep,2016,0,0,0,0,0,0,0,0
86,PMC4881036,Sci Rep,2016,0,0,0,0,0,0,0,0
87,PMC4881037,Sci Rep,2016,0,0,1,0,0,0,0,0
88,PMC4881038,Sci Rep,2016,0,0,0,0,0,0,0,0
89,PMC4881040,Sci Rep,2016,0,0,0,0,0,0,0,0
90,PMC4881041,Sci Rep,2016,0,0,0,0,0,0,0,0
91,PMC4881042,Sci Rep,2016,0,0,0,0,0,0,0,0
92,PMC4881046,Sci Rep,2016,0,0,1,0,0,0,0,0
93,PMC4881047,Sci Rep,2016,1,1,0,0,0,0,0,0
94,PMC4881048,Sci Rep,2016,0,0,0,0,0,0,0,0
95,PMC4881054,BioData Min,2016,0,1,0,0,1,0,0,0
96,PMC4881065,J Nanobiotechnology,2016,0,0,0,0,0,0,0,0
97,PMC4881148,BMC Plant Biol,2016,1,0,1,0,0,0,0,0
98,PMC4881167,BMC Neurosci,2016,0,0,0,0,0,0,0,0
99,PMC4881176,BMC Bioinformatics,2016,0,0,0,0,1,0,0,0
100,PMC4881201,BMC Psychiatry,2016,0,0,0,0,0,0,0,0
101,PMC4881204,BMC Psychiatry,2016,0,0,0,0,0,0,0,0
102,PMC4881210,BMC Plant Biol,2016,1,0,0,0,0,0,0,0
103,PMC4881214,J Anim Sci Biotechnol,2016,0,0,0,0,0,0,0,0
104,PMC4881234,Sci Rep,2016,0,0,0,0,0,0,0,0
105,PMC4881239,Sci Rep,2016,0,0,0,0,0,0,0,0
106,PMC4881245,Dement Geriatr Cogn Dis Extra,2016,0,0,0,0,0,0,0,0
107,PMC4881252,Case Rep Neurol,2016,0,0,0,0,0,0,0,0
108,PMC4881256,Case Rep Neurol,2016,0,0,0,0,0,0,0,0
109,PMC4881295,Genome Biol,2016,0,0,0,0,0,0,0,0
110,PMC4881296,Genome Biol,2016,1,1,1,0,1,0,0,0
111,PMC4881299,J Consult Clin Psychol,2015,0,0,0,0,0,0,0,0
112,PMC4881336,Biol Lett,2016,0,0,0,0,0,0,0,0
113,PMC4881340,Biol Lett,2016,0,1,0,0,0,0,0,0
114,PMC4881353,Biol Lett,2016,0,0,0,0,0,0,0,0
115,PMC4881376,Front Microbiol,2016,1,1,1,0,1,0,0,0
116,PMC4881378,Front Cell Dev Biol,2016,1,0,0,0,0,0,0,0
117,PMC4881380,Front Hum Neurosci,2016,0,0,0,0,0,0,0,0
118,PMC4881381,Front Plant Sci,2016,0,0,0,0,0,0,0,0
119,PMC4881382,Front Cell Neurosci,2016,0,1,0,0,0,0,0,0
120,PMC4881383,Front Pharmacol,2016,0,1,1,0,1,0,0,0
121,PMC4881385,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
122,PMC4881392,Nature,2016,0,0,0,0,0,0,0,0
123,PMC4881394,Sci Rep,2016,0,0,0,0,0,0,0,0
124,PMC4881395,Sci Rep,2016,0,0,0,0,0,0,0,0
125,PMC4881396,Sci Rep,2016,0,0,0,0,0,0,0,0
126,PMC4881397,Front Hum Neurosci,2016,0,1,0,0,0,0,0,0
127,PMC4881398,Front Psychol,2016,0,1,0,0,1,0,0,0
128,PMC4881399,Front Microbiol,2016,1,0,0,0,0,0,0,0
129,PMC4881414,Front Psychol,2016,0,0,0,0,0,0,0,0
130,PMC4881415,Brain Stimul,2016,0,1,0,0,0,0,0,0
131,PMC4881416,J Neurosci Methods,2016,0,0,0,0,0,0,0,0
132,PMC4881417,Neuropharmacology,2016,0,0,0,0,0,0,0,0
133,PMC4881613,Regen Biomater,2016,0,0,0,0,0,0,0,0
134,PMC4881614,Regen Biomater,2016,0,0,0,0,0,0,0,0
135,PMC4881615,Regen Biomater,2016,0,0,0,0,0,0,0,0
136,PMC4881616,Regen Biomater,2016,0,0,0,0,0,0,0,0
137,PMC4881617,Regen Biomater,2016,0,0,0,0,0,0,0,0
138,PMC4881618,Regen Biomater,2016,0,0,0,0,0,0,0,0
139,PMC4881619,Front Psychiatry,2016,0,0,0,0,0,0,0,0
140,PMC4881620,Neurol Genet,2016,0,0,0,0,0,0,0,0
141,PMC4881621,Neurol Genet,2016,0,0,0,0,0,0,0,0
142,PMC4881750,PLoS One,2016,0,0,0,0,0,0,0,1
143,PMC4881811,Neuromodulation,2015,0,0,0,0,0,0,0,0
144,PMC4881821,J Gerontol A Biol Sci Med Sci,2015,0,0,0,0,0,0,0,0
145,PMC4881822,J Gerontol A Biol Sci Med Sci,2015,0,0,0,0,0,0,0,0
146,PMC4881828,J Gerontol A Biol Sci Med Sci,2015,0,0,0,0,0,0,0,0
147,PMC4881835,J Gerontol B Psychol Sci Soc Sci,2014,0,0,0,0,0,0,0,0
148,PMC4881870,Biomed Inform Insights,2016,0,0,0,0,0,0,0,0
149,PMC4881889,PLoS Genet,2016,0,0,0,0,0,0,0,0
150,PMC4881890,PLoS One,2016,0,0,0,0,0,0,0,0
151,PMC4881891,PLoS One,2016,0,0,0,0,0,0,0,0
152,PMC4881892,PLoS One,2016,0,0,0,0,0,0,0,0
153,PMC4881893,PLoS One,2016,0,0,0,0,0,0,0,0
154,PMC4881894,PLoS One,2016,0,0,0,0,0,0,0,0
155,PMC4881895,PLoS One,2016,0,0,0,0,0,0,0,0
156,PMC4881896,PLoS One,2016,1,0,0,1,0,0,0,0
157,PMC4881897,PLoS One,2016,0,0,0,0,0,0,0,0
158,PMC4881898,PLoS One,2016,0,0,0,0,0,0,0,0
159,PMC4881899,PLoS One,2016,1,0,0,0,0,0,0,0
160,PMC4881900,PLoS One,2016,0,0,0,0,0,0,0,0
161,PMC4881901,PLoS One,2016,0,0,0,0,0,0,0,0
162,PMC4881902,PLoS One,2016,0,0,0,0,0,0,0,0
163,PMC4881903,PLoS One,2016,0,0,0,0,0,0,0,0
164,PMC4881904,PLoS One,2016,0,0,0,0,0,0,0,0
165,PMC4881905,PLoS One,2016,0,0,0,0,0,0,0,0
166,PMC4881906,PLoS One,2016,0,0,0,0,0,0,0,0
167,PMC4881907,PLoS One,2016,1,1,0,0,0,0,0,0
168,PMC4881908,PLoS One,2016,1,1,0,0,0,0,0,0
169,PMC4881909,PLoS One,2016,0,0,0,0,0,0,0,0
170,PMC4881910,PLoS One,2016,0,1,0,0,0,0,0,0
171,PMC4881911,PLoS One,2016,0,0,0,0,0,0,0,0
172,PMC4881912,PLoS One,2016,1,0,0,0,0,0,0,0
173,PMC4881913,PLoS One,2016,1,0,0,0,0,0,0,0
174,PMC4881914,PLoS One,2016,0,0,0,0,0,0,0,0
175,PMC4881915,PLoS One,2016,0,1,0,0,0,0,0,0
176,PMC4881916,PLoS One,2016,0,0,0,0,0,0,0,0
177,PMC4881917,PLoS Genet,2016,0,0,0,0,0,0,0,0
178,PMC4881918,PLoS One,2016,0,0,0,0,0,0,0,0
179,PMC4881927,PLoS One,2016,0,0,0,0,0,0,0,0
180,PMC4881931,Biodivers Data J,2016,0,0,0,0,0,0,0,0
181,PMC4881933,PLoS One,2016,0,1,0,0,0,0,0,0
182,PMC4881934,PLoS Pathog,2016,0,0,0,0,0,0,0,0
183,PMC4881935,PLoS One,2016,0,1,0,0,0,0,0,0
184,PMC4881937,PLoS One,2016,0,0,0,0,0,0,0,0
185,PMC4881938,PLoS One,2016,0,1,0,0,0,0,0,0
186,PMC4881939,PLoS One,2016,0,1,0,0,0,0,0,0
187,PMC4881940,PLoS One,2016,1,0,0,1,0,0,0,0
188,PMC4881941,PLoS One,2016,1,0,0,0,0,0,0,0
189,PMC4881942,PLoS One,2016,0,0,0,0,0,0,0,0
190,PMC4881943,PLoS One,2016,0,0,0,0,0,0,0,0
191,PMC4881944,PLoS One,2016,0,0,0,0,0,0,0,0
192,PMC4881945,PLoS Negl Trop Dis,2016,0,0,0,0,0,0,0,0
193,PMC4881946,PLoS One,2016,1,0,0,1,0,0,0,0
194,PMC4881947,PLoS One,2016,0,0,0,0,0,0,0,0
195,PMC4881948,PLoS One,2016,0,1,0,0,0,0,0,0
196,PMC4881949,PLoS One,2016,0,0,0,0,0,0,0,0
197,PMC4881950,PLoS One,2016,1,0,0,0,0,0,0,0
198,PMC4881951,PLoS One,2016,0,0,0,0,0,0,0,0
199,PMC4881952,PLoS One,2016,0,0,0,0,0,0,0,0
200,PMC4881953,PLoS One,2016,0,0,0,0,0,0,0,0
201,PMC4881955,PLoS One,2016,0,0,0,0,0,0,0,0
202,PMC4881956,PLoS One,2016,0,0,0,0,0,0,0,0
203,PMC4881957,PLoS One,2016,0,0,0,0,0,0,0,0
204,PMC4881958,PLoS One,2016,0,0,0,0,0,0,0,0
205,PMC4881959,PLoS One,2016,0,0,0,0,0,0,0,0
206,PMC4881960,PLoS One,2016,0,0,0,0,0,0,0,0
207,PMC4881961,PLoS One,2016,0,0,0,0,0,0,0,0
208,PMC4881962,PLoS Pathog,2016,0,0,0,0,0,0,0,0
209,PMC4881963,PLoS One,2016,1,0,0,0,0,0,0,0
210,PMC4881964,PLoS One,2016,0,0,0,0,1,0,0,0
211,PMC4881965,PLoS One,2016,1,0,0,0,0,0,0,0
212,PMC4881966,PLoS One,2016,0,0,0,0,0,0,0,0
213,PMC4881967,PLoS One,2016,0,1,0,0,0,0,0,0
214,PMC4881969,PLoS One,2016,1,0,0,0,0,0,0,0
215,PMC4881971,PLoS One,2016,0,0,0,0,0,0,0,0
216,PMC4881973,PLoS One,2016,0,0,0,0,0,0,0,0
217,PMC4881974,PLoS One,2016,1,1,0,0,1,0,0,0
218,PMC4881975,PLoS One,2016,0,0,0,0,0,0,0,0
219,PMC4881976,PLoS One,2016,0,0,0,0,0,0,0,0
220,PMC4881977,PLoS Pathog,2016,0,0,0,0,0,0,0,0
221,PMC4881978,PLoS One,2016,0,0,1,0,0,0,0,0
222,PMC4881979,PLoS One,2016,0,0,0,0,0,0,0,0
223,PMC4881980,PLoS One,2016,0,0,0,0,0,0,0,0
224,PMC4881981,PLoS One,2016,0,0,0,0,0,0,0,0
225,PMC4881982,PLoS One,2016,0,0,0,0,0,0,0,0
226,PMC4881983,PLoS One,2016,0,0,0,0,0,0,0,0
227,PMC4881984,PLoS Biol,2016,0,1,0,0,0,0,0,0
228,PMC4881985,PLoS One,2016,0,0,0,0,0,0,0,0
229,PMC4881986,PLoS One,2016,0,0,0,0,0,0,0,0
230,PMC4881988,PLoS One,2016,0,1,0,0,0,0,0,0
231,PMC4881989,PLoS One,2016,0,0,0,0,0,0,0,0
232,PMC4881990,PLoS One,2016,0,1,0,0,0,0,0,0
233,PMC4881991,PLoS One,2016,0,0,0,0,0,0,0,0
234,PMC4881992,PLoS One,2016,0,0,0,0,0,0,0,0
235,PMC4881993,PLoS One,2016,1,0,0,0,0,0,0,0
236,PMC4881994,PLoS One,2016,0,0,0,0,0,0,0,0
237,PMC4881995,PLoS One,2016,0,0,0,0,0,0,0,0
238,PMC4881996,PLoS One,2016,0,0,0,0,0,0,0,0
239,PMC4881997,PLoS One,2016,0,0,0,0,0,0,0,0
240,PMC4881998,PLoS One,2016,0,0,0,0,0,0,0,0
241,PMC4881999,PLoS One,2016,1,0,0,0,1,0,0,0
242,PMC4882000,PLoS One,2016,0,0,0,0,0,0,0,0
243,PMC4882001,PLoS One,2016,0,0,0,0,0,0,0,0
244,PMC4882002,PLoS One,2016,0,0,0,0,0,0,0,0
245,PMC4882003,PLoS One,2016,0,0,0,0,0,0,0,0
246,PMC4882004,PLoS One,2016,1,0,0,1,0,0,0,0
247,PMC4882005,PLoS One,2016,0,0,0,0,0,0,0,0
248,PMC4882007,PLoS One,2016,0,1,0,0,0,0,0,0
249,PMC4882009,PLoS One,2016,0,0,0,0,0,0,0,0
250,PMC4882010,PLoS One,2016,0,1,1,0,0,0,0,0
251,PMC4882011,PLoS One,2016,0,0,0,0,0,0,0,0
252,PMC4882012,PLoS One,2016,0,0,0,0,0,0,0,0
253,PMC4882013,PLoS One,2016,0,1,0,0,0,0,0,0
254,PMC4882014,PLoS One,2016,1,0,0,0,0,0,0,0
255,PMC4882015,PLoS One,2016,1,0,0,0,0,0,0,0
256,PMC4882016,PLoS One,2016,0,0,0,0,0,0,0,0
257,PMC4882017,PLoS One,2016,0,0,0,0,0,0,0,0
258,PMC4882018,PLoS One,2016,0,0,0,0,0,0,0,0
259,PMC4882019,PLoS One,2016,0,0,0,0,0,0,0,0
260,PMC4882020,PLoS One,2016,0,1,0,0,0,0,0,0
261,PMC4882021,PLoS One,2016,0,0,0,0,0,0,0,0
262,PMC4882022,PLoS One,2016,0,0,0,0,0,0,0,0
263,PMC4882023,PLoS One,2016,0,0,0,0,0,0,0,0
264,PMC4882024,PLoS One,2016,0,1,0,0,0,0,0,0
265,PMC4882026,PLoS One,2016,1,1,0,0,0,0,0,0
266,PMC4882027,PLoS One,2016,1,0,1,0,0,0,0,0
267,PMC4882028,PLoS One,2016,0,1,0,0,0,0,0,0
268,PMC4882029,PLoS One,2016,0,0,0,0,0,0,0,0
269,PMC4882030,PLoS One,2016,1,0,0,0,0,0,0,0
270,PMC4882031,PLoS One,2016,1,0,0,0,0,0,0,0
271,PMC4882032,PLoS Genet,2016,0,0,0,0,1,1,0,0
272,PMC4882033,PLoS One,2016,0,0,0,0,0,0,0,0
273,PMC4882034,PLoS One,2016,0,0,0,0,0,0,0,0
274,PMC4882035,PLoS One,2016,0,1,0,0,0,0,0,0
275,PMC4882036,PLoS One,2016,1,0,0,0,0,0,0,0
276,PMC4882037,PLoS One,2016,0,0,0,0,0,0,0,0
277,PMC4882038,PLoS One,2016,1,0,0,0,0,0,0,0
278,PMC4882039,PLoS One,2016,0,0,0,0,0,0,0,0
279,PMC4882040,PLoS One,2016,0,0,0,0,0,0,0,0
280,PMC4882041,PLoS One,2016,0,0,0,0,0,0,0,0
281,PMC4882042,PLoS One,2016,0,0,0,0,0,0,0,0
282,PMC4882043,PLoS One,2016,0,0,0,0,0,0,0,0
283,PMC4882044,PLoS One,2016,0,0,0,0,0,0,0,0
284,PMC4882045,PLoS One,2016,0,0,0,0,0,0,0,0
285,PMC4882046,PLoS One,2016,1,0,0,1,0,0,0,0
286,PMC4882048,PLoS One,2016,0,0,0,0,0,0,0,0
287,PMC4882049,PLoS One,2016,0,0,0,0,0,0,0,0
288,PMC4882050,PLoS One,2016,0,0,0,0,0,0,0,0
289,PMC4882051,PLoS One,2016,0,0,0,0,0,0,0,0
290,PMC4882052,PLoS One,2016,0,1,0,0,0,0,0,0
291,PMC4882053,PLoS One,2016,0,0,0,0,0,0,0,0
292,PMC4882054,PLoS One,2016,0,0,0,0,0,0,0,0
293,PMC4882055,PLoS One,2016,0,0,0,0,0,0,0,0
294,PMC4882056,PLoS One,2016,0,0,0,0,0,0,0,0
295,PMC4882057,PLoS One,2016,0,1,1,0,1,0,0,0
296,PMC4882058,PLoS One,2016,0,0,0,0,0,0,0,0
297,PMC4882059,PLoS Genet,2016,1,0,0,0,0,0,0,0
298,PMC4882060,PLoS One,2016,1,0,0,0,0,0,0,0
299,PMC4882061,PLoS One,2016,1,0,0,0,0,0,0,0
300,PMC4882062,PLoS One,2016,1,0,0,0,0,0,0,0
301,PMC4882063,PLoS One,2016,0,0,0,0,0,0,0,0
302,PMC4882064,PLoS Negl Trop Dis,2016,0,0,0,0,0,0,0,0
303,PMC4882065,PLoS One,2016,1,0,0,0,0,0,0,0
304,PMC4882066,PLoS One,2016,0,0,0,0,0,0,0,0
305,PMC4882067,PLoS One,2016,0,0,0,0,0,0,0,0
306,PMC4882068,PLoS One,2016,1,0,0,0,0,0,0,0
307,PMC4882069,PLoS Negl Trop Dis,2016,1,1,1,0,1,0,0,0
308,PMC4882070,PLoS Genet,2016,1,0,0,0,0,0,0,0
309,PMC4882071,PLoS One,2016,0,1,0,0,0,0,0,0
310,PMC4882072,PLoS One,2016,0,0,0,0,0,0,0,0
311,PMC4882073,PLoS One,2016,1,0,0,0,0,0,0,0
312,PMC4882074,PLoS One,2016,0,1,0,0,0,0,0,0
313,PMC4882075,PLoS One,2016,0,1,1,0,0,0,0,0
314,PMC4882076,PLoS One,2016,0,0,0,0,0,0,0,0
315,PMC4882077,PLoS One,2016,1,0,1,0,0,0,0,0
316,PMC4882078,PLoS One,2016,0,0,0,0,0,0,0,0
317,PMC4882079,PLoS One,2016,0,0,0,0,0,0,0,0
318,PMC4882080,PLoS One,2016,1,0,0,0,0,0,0,0
319,PMC4882081,PLoS One,2016,0,0,0,0,0,0,0,0
320,PMC4882152,Neuropsychiatr Dis Treat,2016,0,0,0,0,0,0,0,0
321,PMC4882154,PLoS One,2016,0,0,0,0,0,0,0,0
322,PMC4882155,eLife,2016,0,1,0,0,0,0,0,0
323,PMC4882161,Neurorehabil Neural Repair,2012,0,0,0,0,0,0,0,0
324,PMC4882169,PLoS Genet,2016,0,0,0,0,0,0,0,0
325,PMC4882188,J Neurol Surg Rep,2016,0,0,0,0,0,0,0,0
326,PMC4882218,Nat Neurosci,2016,0,1,0,0,0,0,0,0
327,PMC4882221,Arterioscler Thromb Vasc Biol,2016,0,0,0,0,0,0,0,0
328,PMC4882225,Arterioscler Thromb Vasc Biol,2016,0,0,0,0,0,0,0,0
329,PMC4882228,Nat Neurosci,2016,0,0,0,0,0,0,0,0
330,PMC4882231,Arterioscler Thromb Vasc Biol,2016,0,0,0,0,0,0,0,0
331,PMC4882232,Nat Neurosci,2016,0,0,0,0,0,0,0,0
332,PMC4882236,Arterioscler Thromb Vasc Biol,2016,0,0,0,0,0,0,0,0
333,PMC4882242,Arterioscler Thromb Vasc Biol,2016,0,0,0,0,0,0,0,0
334,PMC4882243,Arterioscler Thromb Vasc Biol,2016,0,0,0,0,0,0,0,0
335,PMC4882252,Nat Neurosci,2016,0,0,0,0,0,0,0,0
336,PMC4882253,Arterioscler Thromb Vasc Biol,2016,0,0,0,0,0,0,0,0
337,PMC4882254,Nat Neurosci,2016,1,0,0,0,0,0,0,0
338,PMC4882255,Nature,2016,0,0,0,0,0,0,0,0
339,PMC4882257,Arterioscler Thromb Vasc Biol,2016,0,0,0,0,0,0,0,0
340,PMC4882263,Arterioscler Thromb Vasc Biol,2016,0,0,0,0,0,0,0,0
341,PMC4882267,Biol Psychiatry,2015,0,0,0,0,0,0,0,0
342,PMC4882272,J Neurointerv Surg,2015,0,0,0,0,0,0,0,0
343,PMC4882314,Front Psychol,2016,0,0,0,0,0,0,0,0
344,PMC4882315,Front Hum Neurosci,2016,0,1,0,0,0,0,0,0
345,PMC4882316,Front Microbiol,2016,0,0,0,0,0,0,0,0
346,PMC4882317,Front Cell Neurosci,2016,0,0,0,0,0,0,0,0
347,PMC4882318,Front Plant Sci,2016,0,0,0,0,0,0,0,0
348,PMC4882319,Front Psychol,2016,0,0,0,0,0,0,0,0
349,PMC4882320,Front Neurosci,2016,0,1,0,0,0,0,0,0
350,PMC4882321,Front Endocrinol (Lausanne),2016,1,0,0,0,0,0,0,0
351,PMC4882322,Front Microbiol,2016,0,0,0,0,0,0,0,0
352,PMC4882323,Front Aging Neurosci,2016,0,0,0,0,0,0,0,0
353,PMC4882324,Front Aging Neurosci,2016,0,0,0,0,0,0,0,0
354,PMC4882325,Front Behav Neurosci,2016,0,1,0,0,0,0,0,0
355,PMC4882326,Front Microbiol,2016,0,0,0,0,0,0,0,0
356,PMC4882327,Front Microbiol,2016,0,0,0,0,0,0,0,0
357,PMC4882328,Front Plant Sci,2016,1,0,0,0,0,0,0,0
358,PMC4882330,Front Plant Sci,2016,0,1,0,0,0,0,0,0
359,PMC4882331,Front Mol Biosci,2016,0,1,0,0,0,0,0,0
360,PMC4882332,Front Psychol,2016,0,0,0,0,0,0,0,0
361,PMC4882333,Front Microbiol,2016,1,0,0,0,0,0,0,0
362,PMC4882334,Front Microbiol,2016,0,0,0,0,0,0,0,0
363,PMC4882335,Front Psychol,2016,0,0,0,0,0,0,0,0
364,PMC4882336,Front Aging Neurosci,2016,0,0,0,0,0,0,0,0
365,PMC4882337,Front Immunol,2016,0,0,0,0,0,0,0,0
366,PMC4882338,Front Surg,2016,0,0,0,0,0,0,0,0
367,PMC4882339,Front Psychol,2016,0,0,0,0,0,0,0,0
368,PMC4882340,Front Microbiol,2016,0,0,0,0,0,0,0,0
369,PMC4882341,Front Psychiatry,2016,0,1,0,0,0,0,0,0
370,PMC4882342,Front Mol Neurosci,2016,0,0,0,0,1,0,0,0
371,PMC4882347,Cell Biol Toxicol,2016,0,0,0,0,0,0,0,0
372,PMC4882353,Cell Biol Toxicol,2016,1,0,0,0,0,0,0,0
373,PMC4882357,J Neurooncol,2016,0,0,0,0,0,0,0,0
374,PMC4882376,Neuron,2016,0,0,0,0,0,0,0,0
375,PMC4882377,Neuron,2016,0,1,0,0,0,0,0,0
376,PMC4882378,Curr Pathobiol Rep,2016,0,0,0,0,0,0,0,0
377,PMC4882398,Front Plant Sci,2016,1,0,0,0,0,0,0,0
378,PMC4882411,Front Physiol,2016,0,0,0,0,0,0,0,0
379,PMC4882416,Front Psychol,2016,0,0,0,0,0,0,0,0
380,PMC4882417,Front Psychol,2016,1,0,0,0,0,0,0,0
381,PMC4882420,J Biol Chem,2016,0,1,0,0,0,0,0,0
382,PMC4882425,J Biol Chem,2016,0,0,0,0,0,0,0,0
383,PMC4882435,J Biol Chem,2016,0,1,0,0,0,0,0,0
384,PMC4882453,J Biol Chem,2016,0,0,0,0,0,0,0,0
385,PMC4882459,J Biol Chem,2016,0,0,0,0,0,0,0,0
386,PMC4882477,Front Psychol,2016,0,0,0,0,0,0,0,0
