,PMCID,Journal Title,Year,data_shared,code_relevant,preprint,data_upon_request,code_shared,code_upon_request,preregistration,OSF_exploratory
44,PMC5423035,Sci Rep,2017,0,0,0,0,0,0,0,0
45,PMC5423036,Sci Rep,2017,0,0,0,0,0,0,0,0
46,PMC5423082,Biochem J,2017,0,0,1,0,0,0,0,0
47,PMC5423094,Nat Methods,2016,1,0,0,0,1,0,0,0
48,PMC5423123,J Anim Sci Biotechnol,2017,0,0,0,0,0,0,0,0
49,PMC5423268,Front Microbiol,2017,1,0,0,0,0,0,0,0
50,PMC5423269,Front Microbiol,2017,0,0,0,0,0,0,0,0
51,PMC5423270,Nat Commun,2017,1,1,0,0,0,0,0,0
52,PMC5423271,Front Neurosci,2017,0,1,0,0,0,0,0,0
53,PMC5423272,Front Psychol,2017,0,1,0,0,0,0,0,0
54,PMC5423273,Front Plant Sci,2017,0,0,0,0,0,0,0,0
55,PMC5423274,Front Plant Sci,2017,0,0,0,0,0,0,0,0
56,PMC5423294,Front Plant Sci,2017,0,0,0,0,0,0,0,0
57,PMC5423295,Front Pharmacol,2017,0,0,0,0,0,0,0,0
58,PMC5423296,Front Microbiol,2017,0,0,0,0,0,0,0,0
59,PMC5423315,Front Cell Infect Microbiol,2017,1,1,0,0,0,0,0,0
60,PMC5423316,Neuroimage Clin,2017,0,0,0,0,1,0,0,0
61,PMC5423345,Redox Biol,2017,0,0,0,0,0,0,0,0
62,PMC5423346,Neuroimage Clin,2017,0,1,0,0,0,0,0,0
63,PMC5423350,Redox Biol,2017,0,0,0,0,0,0,0,0
64,PMC5423352,Front Microbiol,2017,0,1,0,0,0,0,0,0
65,PMC5423353,Front Neurosci,2017,0,1,0,0,0,0,0,0
66,PMC5423356,Nat Biotechnol,2016,0,1,0,0,0,0,0,0
67,PMC5423362,Front Hum Neurosci,2017,0,1,0,0,1,0,0,0
68,PMC5423392,Front Plant Sci,2017,0,0,0,0,0,0,0,0
69,PMC5423405,Nat Immunol,2016,1,0,0,0,0,0,0,0
70,PMC5423406,Front Plant Sci,2017,1,0,0,0,0,0,0,0
71,PMC5423407,Front Psychol,2017,0,0,0,0,0,0,0,0
72,PMC5423411,Front Plant Sci,2017,1,0,0,0,0,0,0,0
73,PMC5423413,Genome Biol,2017,0,0,0,0,0,0,0,0
74,PMC5423422,Front Oncol,2017,0,0,0,0,0,0,0,0
75,PMC5423428,BMC Plant Biol,2017,1,1,0,0,0,0,0,0
76,PMC5423435,Front Cell Infect Microbiol,2017,1,0,0,0,0,0,0,0
77,PMC5423451,Bioinformatics,2017,0,0,0,0,1,0,0,0
78,PMC5423452,Bioinformatics,2017,0,0,1,0,1,0,0,0
79,PMC5423453,Bioinformatics,2017,0,0,0,0,1,0,0,0
80,PMC5423454,Bioinformatics,2017,0,0,0,0,1,0,0,0
81,PMC5423455,Bioinformatics,2017,0,0,1,0,1,0,0,0
82,PMC5423462,Biomedicines,2013,0,0,0,0,0,0,0,0
83,PMC5423463,Biomedicines,2013,0,0,0,0,0,0,0,0
84,PMC5423465,Biomedicines,2013,0,0,0,0,0,0,0,0
85,PMC5423468,Biomedicines,2014,0,0,0,0,0,0,0,0
86,PMC5423469,Biomedicines,2014,0,0,0,0,0,0,0,0
87,PMC5423470,Biomedicines,2014,0,1,0,0,0,0,0,0
88,PMC5423471,Biomedicines,2014,0,0,0,0,0,0,0,0
89,PMC5423478,Biomedicines,2014,0,0,0,0,0,0,0,0
90,PMC5423479,Biomedicines,2014,0,0,0,0,0,0,0,0
91,PMC5423480,Biomedicines,2014,0,0,1,0,0,0,0,0
92,PMC5423481,Biomedicines,2014,0,0,0,0,0,0,0,0
93,PMC5423482,Biomedicines,2014,0,1,0,0,0,0,0,0
94,PMC5423483,Biomedicines,2014,0,0,0,0,0,0,0,0
95,PMC5423484,Biomedicines,2014,0,0,0,0,0,0,0,0
96,PMC5423488,Biomedicines,2017,0,0,0,0,0,0,0,0
97,PMC5423489,Biomedicines,2017,0,0,0,0,0,0,0,0
98,PMC5423490,Biomedicines,2017,0,0,0,0,0,0,0,0
99,PMC5423491,Biomedicines,2017,0,0,0,0,0,0,0,0
100,PMC5423492,Biomedicines,2017,0,0,0,0,0,0,0,0
101,PMC5423493,Biomedicines,2017,0,0,0,0,0,0,0,0
102,PMC5423494,Biomedicines,2017,0,1,0,0,1,0,0,0
103,PMC5423495,Biomedicines,2017,0,0,0,0,0,0,0,0
104,PMC5423496,Biomedicines,2017,0,0,0,0,0,0,0,0
105,PMC5423497,Biomedicines,2017,0,0,0,0,0,0,0,0
106,PMC5423526,Neuropsychopharmacology,2017,0,1,1,0,0,0,0,0
107,PMC5423532,Pers Soc Psychol Bull,2017,0,0,0,0,0,0,0,0
108,PMC5423535,J Biol Rhythms,2017,0,1,0,0,0,0,0,0
109,PMC5423549,PLoS Biol,2017,0,0,0,0,0,0,0,0
110,PMC5423550,PLoS Med,2017,0,1,0,0,0,0,0,0
111,PMC5423551,PLoS Med,2017,0,0,0,0,0,0,0,0
112,PMC5423552,PLoS Comput Biol,2017,0,1,1,0,1,0,0,0
113,PMC5423553,PLoS Biol,2017,0,0,0,0,0,0,0,0
114,PMC5423554,PLoS Med,2017,0,0,0,0,0,0,0,0
115,PMC5423555,Phys Med Biol,2017,0,0,0,0,0,0,0,0
116,PMC5423582,PLoS One,2017,0,0,0,0,0,0,0,0
117,PMC5423583,PLoS One,2017,0,0,0,0,0,0,0,0
118,PMC5423584,PLoS One,2017,0,1,0,0,0,0,0,0
119,PMC5423585,PLoS One,2017,0,0,0,0,0,0,0,0
120,PMC5423587,PLoS One,2017,0,0,0,0,0,0,0,0
121,PMC5423588,PLoS One,2017,0,1,0,0,1,0,0,0
122,PMC5423589,PLoS One,2017,0,0,0,0,0,0,0,0
123,PMC5423590,PLoS One,2017,1,1,1,0,0,0,0,0
124,PMC5423591,PLoS One,2017,0,0,0,0,0,0,0,0
125,PMC5423595,PLoS One,2017,0,1,0,0,0,0,0,0
126,PMC5423596,PLoS One,2017,1,0,1,0,0,0,0,0
127,PMC5423597,PLoS One,2017,1,1,0,0,0,0,0,0
128,PMC5423598,PLoS One,2017,0,0,0,0,0,0,0,0
129,PMC5423599,PLoS One,2017,1,1,0,0,0,0,0,0
130,PMC5423600,PLoS One,2017,0,0,0,0,0,0,0,0
131,PMC5423601,PLoS One,2017,1,0,0,0,0,0,0,0
132,PMC5423602,PLoS One,2017,1,1,0,0,0,0,0,0
133,PMC5423603,PLoS One,2017,0,1,0,0,1,0,0,0
134,PMC5423604,PLoS One,2017,0,0,0,0,1,0,0,0
135,PMC5423605,PLoS One,2017,0,0,0,0,0,0,0,0
136,PMC5423606,PLoS One,2017,0,0,1,0,0,0,0,0
137,PMC5423607,PLoS One,2017,1,0,0,0,0,0,0,0
138,PMC5423608,PLoS One,2017,0,0,0,0,0,0,0,0
139,PMC5423609,PLoS One,2017,0,0,0,0,0,0,0,0
140,PMC5423610,PLoS One,2017,0,0,0,0,0,0,0,0
141,PMC5423611,PLoS One,2017,0,0,0,0,0,0,0,0
142,PMC5423612,PLoS One,2017,1,0,0,0,0,0,0,0
143,PMC5423613,PLoS One,2017,0,0,0,0,0,0,0,0
144,PMC5423614,PLoS One,2017,0,1,0,0,0,0,0,0
145,PMC5423615,PLoS One,2017,0,0,0,0,0,0,0,0
146,PMC5423616,PLoS One,2017,0,0,0,0,0,0,0,0
147,PMC5423617,PLoS One,2017,0,0,0,0,0,0,0,0
148,PMC5423618,PLoS One,2017,1,1,0,0,1,0,0,0
149,PMC5423620,PLoS One,2017,1,0,0,0,1,0,0,0
150,PMC5423621,PLoS One,2017,0,0,0,0,0,0,0,0
151,PMC5423622,PLoS One,2017,0,0,0,0,0,0,0,0
152,PMC5423623,PLoS One,2017,0,0,0,0,0,0,0,0
153,PMC5423624,PLoS One,2017,0,0,0,0,0,0,0,0
154,PMC5423625,PLoS One,2017,0,0,0,0,0,0,0,0
155,PMC5423626,PLoS One,2017,1,0,0,0,0,0,0,0
156,PMC5423627,PLoS One,2017,0,0,0,0,0,0,0,0
157,PMC5423628,PLoS One,2017,0,0,0,0,0,0,0,0
158,PMC5423629,PLoS One,2017,1,0,0,0,0,0,0,0
159,PMC5423630,PLoS One,2017,0,1,0,0,0,0,0,0
160,PMC5423631,PLoS One,2017,0,0,0,0,0,0,0,0
161,PMC5423632,PLoS One,2017,0,0,1,0,0,0,0,0
162,PMC5423633,PLoS One,2017,0,0,0,0,0,0,0,0
163,PMC5423634,PLoS One,2017,0,0,0,0,0,0,0,0
164,PMC5423635,PLoS One,2017,0,0,0,0,0,0,0,0
165,PMC5423636,PLoS One,2017,0,0,0,0,1,0,0,0
166,PMC5423637,PLoS One,2017,0,0,1,0,0,0,0,0
167,PMC5423638,PLoS One,2017,0,0,0,0,0,0,0,0
168,PMC5423639,PLoS One,2017,0,0,0,0,0,0,0,0
169,PMC5423640,PLoS One,2017,0,0,0,0,0,0,0,0
170,PMC5423641,PLoS One,2017,0,0,1,0,0,0,0,0
171,PMC5423642,PLoS One,2017,0,1,0,0,0,0,0,0
172,PMC5423643,PLoS One,2017,0,0,0,0,0,0,0,0
173,PMC5423644,PLoS One,2017,0,0,0,0,0,0,0,0
174,PMC5423645,PLoS One,2017,0,0,0,0,0,0,0,0
175,PMC5423646,PLoS One,2017,1,0,0,0,0,0,0,0
176,PMC5423647,PLoS One,2017,0,0,0,0,1,0,0,0
177,PMC5423648,PLoS One,2017,0,0,0,0,0,0,0,0
178,PMC5423649,PLoS One,2017,0,0,0,0,0,0,0,0
179,PMC5423650,PLoS One,2017,1,0,0,0,0,0,0,0
180,PMC5423651,PLoS One,2017,0,0,0,0,0,0,0,0
181,PMC5423656,PLoS One,2017,0,0,0,0,0,0,0,0
182,PMC5423657,PLoS One,2017,0,0,0,0,0,0,0,0
183,PMC5423658,PLoS Pathog,2017,0,0,0,0,0,0,0,0
184,PMC5423659,PLoS One,2017,0,0,0,0,0,0,0,0
185,PMC5423662,PLoS Negl Trop Dis,2017,0,0,0,0,0,0,0,0
186,PMC5423664,J Proteomics Bioinform,2016,0,0,0,0,0,0,0,0
187,PMC5423667,PLoS One,2017,0,1,0,0,1,0,0,0
188,PMC5423669,PLoS One,2017,0,0,0,0,0,0,0,0
189,PMC5423677,Arts Psychother,2016,0,0,0,0,0,0,0,0
190,PMC5423679,PLoS One,2017,0,0,0,0,0,0,0,0
191,PMC5423680,PLoS One,2017,0,0,0,0,0,0,0,0
192,PMC5423681,PLoS One,2017,0,0,0,0,0,0,0,0
193,PMC5423683,PLoS One,2017,0,1,0,0,0,0,0,0
194,PMC5423686,PLoS One,2017,0,0,0,0,0,0,0,0
195,PMC5423687,PLoS One,2017,0,1,0,0,0,0,0,0
196,PMC5423688,PLoS One,2017,0,0,0,0,0,0,0,0
197,PMC5423691,PLoS One,2017,0,0,0,0,0,0,0,0
198,PMC5423693,PLoS One,2017,0,0,0,0,0,0,0,0
199,PMC5423694,PLoS Negl Trop Dis,2017,0,1,1,0,1,0,0,0
200,PMC5423695,PLoS One,2017,1,0,0,0,0,0,0,0
201,PMC5423696,PLoS Pathog,2017,0,0,0,0,0,0,0,0
202,PMC5423697,PLoS One,2017,0,0,0,0,0,0,0,0
203,PMC5423711,PLoS One,2017,1,1,1,0,0,0,0,0
204,PMC5423723,Curr Behav Neurosci Rep,2016,0,0,0,0,0,0,0,0
205,PMC5423728,J Dev Behav Pediatr,2017,0,0,0,0,0,0,0,0
206,PMC5423736,eNeuro,2017,0,0,1,0,0,0,0,0
207,PMC5423737,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
208,PMC5423738,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
209,PMC5423739,Braz J Med Biol Res,2017,0,0,0,0,1,0,0,0
210,PMC5423740,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
211,PMC5423741,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
212,PMC5423742,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
213,PMC5423743,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
214,PMC5423744,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
215,PMC5423745,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
216,PMC5423746,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
217,PMC5423747,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
218,PMC5423748,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
219,PMC5423749,Braz J Med Biol Res,2017,0,1,0,0,1,0,0,0
220,PMC5423750,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
221,PMC5423751,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
222,PMC5423752,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
223,PMC5423753,Braz J Med Biol Res,2017,0,0,0,0,0,0,0,0
224,PMC5423754,Braz J Med Biol Res,2017,1,0,0,0,0,0,0,0
225,PMC5423757,Biol Psychiatry Cogn Neurosci Neuroimaging,2017,0,0,0,0,0,0,0,0
226,PMC5423767,eLife,2017,0,0,0,0,0,0,0,0
227,PMC5423768,eLife,2017,0,0,0,0,0,0,0,0
228,PMC5423769,eLife,2017,0,0,0,0,0,0,0,0
229,PMC5423770,eLife,2017,0,1,0,0,0,0,0,0
230,PMC5423771,eLife,2017,0,1,0,0,0,0,0,0
231,PMC5423772,eLife,2017,0,1,0,0,0,0,0,0
232,PMC5423773,eLife,2017,1,0,0,0,1,0,0,0
233,PMC5423774,eLife,2017,0,0,0,0,0,0,0,0
234,PMC5423775,eLife,2017,0,0,0,0,0,0,0,0
235,PMC5423776,eLife,2017,1,1,0,0,0,0,0,0
236,PMC5423814,Epilepsy Behav,2017,0,0,0,0,0,0,0,0
237,PMC5423815,Epilepsy Behav,2017,0,0,0,0,0,0,0,0
238,PMC5423829,Neurogastroenterol Motil,2017,0,0,0,0,0,0,0,0
239,PMC5423837,Nat Biotechnol,2017,0,0,0,0,0,0,0,0
240,PMC5423838,Neurogastroenterol Motil,2017,0,0,0,0,0,0,0,0
241,PMC5423839,Epilepsy Behav,2017,0,0,0,0,0,0,0,0
242,PMC5423864,Early Interv Psychiatry,2016,0,0,0,0,0,0,0,0
243,PMC5423893,Nat Commun,2017,1,0,1,0,0,0,0,0
244,PMC5423894,Front Neurol,2017,0,1,0,0,1,0,0,0
245,PMC5423895,Front Oncol,2017,0,0,0,0,0,0,0,0
246,PMC5423896,Front Immunol,2017,0,0,0,0,0,0,0,0
247,PMC5423897,Front Plant Sci,2017,1,0,0,0,0,0,0,0
248,PMC5423898,Front Pediatr,2017,0,1,0,0,0,0,0,0
249,PMC5423899,Front Vet Sci,2017,0,1,0,0,0,0,0,0
250,PMC5423900,Front Plant Sci,2017,0,0,0,0,0,0,0,0
251,PMC5423901,Front Hum Neurosci,2017,0,0,0,0,0,0,0,0
252,PMC5423902,Front Immunol,2017,0,0,0,0,0,0,0,0
253,PMC5423903,Front Med (Lausanne),2017,0,0,0,0,0,0,0,0
254,PMC5423904,Front Plant Sci,2017,1,0,0,0,0,0,0,0
255,PMC5423905,Front Plant Sci,2017,1,0,1,0,1,0,0,0
256,PMC5423906,Front Pediatr,2017,0,0,0,0,0,0,0,0
257,PMC5423907,Front Neurol,2017,0,0,1,0,0,0,0,0
258,PMC5423908,Front Physiol,2017,0,0,0,0,0,0,0,0
259,PMC5423909,Front Neurol,2017,0,0,0,0,0,0,0,0
260,PMC5423910,Front Neurol,2017,0,0,0,0,0,0,0,0
261,PMC5423911,Front Pharmacol,2017,0,0,0,0,0,0,0,0
262,PMC5423912,Front Microbiol,2017,1,0,0,0,0,0,0,0
263,PMC5423913,Front Microbiol,2017,0,0,0,0,0,0,0,0
264,PMC5423914,Front Cell Dev Biol,2017,0,0,0,0,0,0,0,0
265,PMC5423915,Front Microbiol,2017,1,0,0,0,0,0,0,0
266,PMC5423916,Front Cell Infect Microbiol,2017,1,0,0,0,0,0,0,0
267,PMC5423917,Front Plant Sci,2017,0,1,0,0,0,0,0,0
268,PMC5423920,Bioresour Bioprocess,2017,0,1,0,0,0,0,0,0
269,PMC5423924,Curr Psychiatry Rep,2017,1,0,0,0,0,0,0,0
270,PMC5423931,In Vitro Cell Dev Biol Plant,2017,0,0,0,0,0,0,0,0
271,PMC5423932,Soc Psychiatry Psychiatr Epidemiol,2017,0,0,0,0,0,0,0,0
272,PMC5423934,Front Physiol,2017,0,0,0,0,0,0,0,0
273,PMC5423935,Front Physiol,2017,0,0,0,0,0,0,0,0
274,PMC5423936,Front Physiol,2017,0,1,0,0,0,0,0,0
275,PMC5423937,Front Physiol,2017,0,0,0,0,0,0,0,0
276,PMC5423938,Front Psychol,2017,1,1,0,0,0,0,0,0
277,PMC5423939,Front Microbiol,2017,0,0,0,0,0,0,0,0
278,PMC5423940,Front Psychol,2017,0,0,0,0,0,0,0,0
279,PMC5423941,Front Psychol,2017,0,0,0,0,0,0,0,0
280,PMC5423942,Front Psychol,2017,0,0,0,0,0,0,0,0
281,PMC5423943,Front Plant Sci,2017,0,0,0,0,0,0,0,0
282,PMC5423944,Front Psychol,2017,0,0,0,0,0,0,0,0
283,PMC5423945,Front Public Health,2017,0,1,0,0,0,0,0,0
284,PMC5423946,Front Hum Neurosci,2017,0,1,0,0,0,0,0,0
285,PMC5423947,Front Psychol,2017,0,1,0,0,0,0,1,1
286,PMC5423948,Front Cell Infect Microbiol,2017,0,0,0,0,1,0,0,0
287,PMC5423949,Front Microbiol,2017,1,1,0,0,0,0,0,0
288,PMC5423950,Front Aging Neurosci,2017,0,0,0,0,0,0,0,0
289,PMC5423951,Front Microbiol,2017,0,0,0,0,0,0,0,0
290,PMC5423952,Front Synaptic Neurosci,2017,0,0,0,0,0,0,0,0
291,PMC5423953,Front Hum Neurosci,2017,0,1,0,0,0,0,0,0
292,PMC5423954,Front Mol Neurosci,2017,0,0,0,0,0,0,0,0
293,PMC5423955,Front Pharmacol,2017,0,0,0,0,0,0,0,0
294,PMC5423956,Front Psychol,2017,0,0,0,0,0,0,0,0
295,PMC5423957,Front Microbiol,2017,0,0,0,0,0,0,0,0
296,PMC5423962,In Vitro Cell Dev Biol Plant,2017,0,0,0,0,0,0,0,0
297,PMC5423964,Soc Psychiatry Psychiatr Epidemiol,2017,0,0,0,0,0,0,0,0
298,PMC5423966,Front Behav Neurosci,2017,0,0,0,0,0,0,0,0
299,PMC5423968,Front Psychol,2017,0,1,0,0,0,0,0,0
300,PMC5423969,Front Aging Neurosci,2017,0,1,0,0,0,0,0,0
301,PMC5423970,Front Comput Neurosci,2017,0,1,0,0,1,0,0,0
302,PMC5423971,Front Neuroanat,2017,0,1,0,0,0,0,0,0
303,PMC5423972,Front Neurosci,2017,0,0,0,0,0,0,0,0
304,PMC5423973,Front Hum Neurosci,2017,0,1,0,0,0,0,0,0
305,PMC5423975,Front Hum Neurosci,2017,0,0,1,0,0,0,0,0
306,PMC5423976,Front Psychol,2017,0,0,0,0,0,0,0,0
307,PMC5423978,Front Microbiol,2017,1,0,0,0,1,0,0,0
308,PMC5423979,Front Psychol,2017,0,0,0,0,0,0,0,0
309,PMC5423980,Front Microbiol,2017,0,0,0,0,0,0,0,0
310,PMC5423981,Front Psychol,2017,0,0,0,0,0,0,0,0
311,PMC5423982,Front Psychol,2017,0,0,0,0,0,0,0,0
312,PMC5423983,Front Plant Sci,2017,1,0,0,0,1,0,0,0
313,PMC5423984,Front Mol Neurosci,2017,0,1,0,0,0,0,0,0
314,PMC5423993,Front Mol Neurosci,2017,0,0,0,0,0,0,0,0
315,PMC5423995,Soc Psychiatry Psychiatr Epidemiol,2017,0,0,0,0,0,0,0,0
316,PMC5424062,Nat Commun,2017,1,0,0,1,0,0,0,0
317,PMC5424063,Nat Commun,2017,1,1,0,0,0,0,0,0
318,PMC5424064,Nat Commun,2017,1,0,0,0,0,0,0,0
319,PMC5424065,Nat Commun,2017,0,1,0,0,1,0,0,0
320,PMC5424121,Nat Commun,2017,0,0,0,0,0,0,0,0
321,PMC5424143,Nat Commun,2017,1,0,0,0,1,0,0,0
322,PMC5424144,Nat Commun,2017,0,1,0,0,0,0,0,0
323,PMC5424145,Nat Commun,2017,0,0,0,0,0,0,0,0
324,PMC5424146,Nat Commun,2017,0,0,0,0,0,0,0,0
325,PMC5424147,Nat Commun,2017,0,1,0,0,1,0,0,0
326,PMC5424148,Nat Commun,2017,0,0,0,0,0,0,0,0
327,PMC5424149,Nat Commun,2017,1,0,0,0,0,0,0,0
328,PMC5424150,Nat Commun,2017,0,0,0,0,0,0,0,0
329,PMC5424151,Nat Commun,2017,0,0,0,0,0,0,0,0
330,PMC5424152,Nat Commun,2017,0,0,0,0,0,0,0,0
331,PMC5424153,Nat Commun,2017,1,0,0,0,0,0,0,0
332,PMC5424154,Nat Commun,2017,1,1,1,0,1,0,0,0
333,PMC5424155,Nat Commun,2017,0,0,1,0,0,0,0,0
334,PMC5424156,Nat Commun,2017,1,0,1,0,1,0,0,0
335,PMC5424157,Nat Commun,2017,0,0,0,0,1,0,0,0
336,PMC5424158,Nat Commun,2017,1,1,0,0,1,0,0,0
337,PMC5424159,Nat Commun,2017,0,0,0,0,1,0,0,0
338,PMC5424160,Nat Commun,2017,1,1,0,0,0,0,0,0
339,PMC5424161,Nat Commun,2017,0,1,0,0,0,0,0,0
340,PMC5424162,Nat Commun,2017,1,0,0,0,0,0,0,0
341,PMC5424165,Nat Commun,2017,0,0,0,0,0,0,0,0
342,PMC5424167,Nat Commun,2017,0,1,0,0,0,0,0,0
343,PMC5424168,Evid Based Complement Alternat Med,2017,0,0,0,0,0,0,0,0
344,PMC5424169,Nat Commun,2017,0,1,0,0,1,0,0,0
345,PMC5424170,Evid Based Complement Alternat Med,2017,0,0,0,0,1,0,0,0
346,PMC5424173,Biomed Res Int,2017,0,0,0,0,0,0,0,0
347,PMC5424175,Nat Commun,2017,0,0,0,0,0,0,0,0
348,PMC5424176,Biomed Res Int,2017,0,0,0,0,0,0,0,0
349,PMC5424177,Biomed Res Int,2017,0,0,0,0,0,0,0,0
350,PMC5424178,Biochem Res Int,2017,0,0,0,0,0,0,0,0
351,PMC5424179,Evid Based Complement Alternat Med,2017,0,0,0,0,0,0,0,0
352,PMC5424180,Nat Commun,2017,0,0,0,0,0,0,0,0
353,PMC5424181,Nat Commun,2017,1,0,0,0,0,0,0,0
354,PMC5424182,Evid Based Complement Alternat Med,2017,0,0,0,0,0,0,0,0
355,PMC5424188,Biomed Res Int,2017,0,0,0,0,0,0,0,0
356,PMC5424190,Biomed Res Int,2017,0,0,0,0,0,0,0,0
357,PMC5424197,Biomed Res Int,2017,0,0,0,0,0,0,0,0
358,PMC5424198,Nat Commun,2017,0,0,0,0,0,0,0,0
359,PMC5424200,Front Psychol,2017,0,0,0,0,0,0,0,0
360,PMC5424201,mBio,2017,0,0,0,0,0,0,0,0
361,PMC5424202,mBio,2017,0,0,0,0,1,0,0,0
362,PMC5424203,mBio,2017,0,0,0,0,0,0,0,0
363,PMC5424204,mBio,2017,1,0,0,0,0,0,0,0
364,PMC5424205,mBio,2017,0,0,0,0,0,0,0,0
365,PMC5424206,mBio,2017,1,0,0,0,0,0,0,0
366,PMC5424207,mBio,2017,1,0,0,0,0,0,0,0
367,PMC5424208,mBio,2017,1,1,0,0,0,0,0,0
368,PMC5424256,Nat Commun,2017,0,0,0,0,0,0,0,0
369,PMC5424257,Nat Commun,2017,0,0,0,0,0,0,0,0
370,PMC5424258,Front Psychol,2017,0,1,0,0,0,0,0,0
371,PMC5424259,Nat Commun,2017,1,0,1,0,0,0,0,0
372,PMC5424260,Front Psychol,2017,0,0,0,0,0,0,0,0
373,PMC5424261,Front Immunol,2017,0,0,1,0,1,0,0,0
374,PMC5424266,Front Psychol,2017,0,1,0,0,0,0,0,0
375,PMC5424267,Front Psychol,2017,0,0,0,0,0,0,0,0
376,PMC5424269,Front Psychol,2017,0,0,0,0,0,0,0,0
377,PMC5424286,BMC Neurol,2017,0,0,0,0,0,0,0,0
378,PMC5424297,BMC Bioinformatics,2017,0,1,0,0,1,0,0,0
379,PMC5424302,J Neuroinflammation,2017,0,0,0,0,0,0,0,0
380,PMC5424304,Front Plant Sci,2017,0,0,0,0,0,0,0,0
381,PMC5424312,Biotechnol Biofuels,2017,1,0,0,0,0,0,0,0
